user_id,start_date,seq_number,event_reason,businessunit,company,location,division,job_code,job_family,group_job,hiresource,contract_id,contract_name,degreeofproductivity
1162,2020-09-27,3,Promotion,Product,Novaryn Tech,Novaryn Tech - Paris,Technology,SR-PM-PROD,Product Management,Technical,Other,,Fixed-term,76.01
1162,2023-09-03,4,Promotion,Product,Novaryn Tech,Novaryn Tech - Paris,Technology,LEAD-PM-PROD,Product Management,Technical,Other,,Fixed-term,95.15
1163,2012-08-28,1,Hiring,Sales,Novaryn Tech,Novaryn Tech - Marseille,Commercial,CSM-SALES,Customer Success,Operations,Headhunter,CTR-NVT-00163,Permanent,74.88
1163,2015-08-31,2,Promotion,Sales,Novaryn Tech,Novaryn Tech - Marseille,Commercial,CONF-CSM-SALES,Customer Success,Operations,Other,,Permanent,74.34
1164,2015-05-25,1,Hiring,Marketing,Novaryn Tech,Novaryn Tech - Lyon,Commercial,CONF-CONT-MKT,Content & Comms,Marketing,LinkedIn,CTR-NVT-00164,Permanent,83.15
1164,2018-06-01,2,Promotion,Marketing,Novaryn Tech,Novaryn Tech - Lyon,Commercial,SR-CONT-MKT,Content & Comms,Marketing,Other,,Permanent,83.66
1165,2017-03-11,1,Hiring,Product,Novaryn Tech,Novaryn Tech - Paris,Technology,SR-PO-PROD,Product Management,Technical,LinkedIn,CTR-NVT-00165,Permanent,80.16
1165,2020-04-09,2,Promotion,Product,Novaryn Tech,Novaryn Tech - Paris,Technology,LEAD-PO-PROD,Product Management,Technical,Other,,Permanent,86.89
1165,2021-04-23,3,Data Change,Product,Novaryn Tech,Novaryn Tech - Paris,Technology,LEAD-PO-PROD,Product Management,Technical,Other,,Permanent,84.66
1166,2012-05-27,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,DEVOPS-ENG,Infrastructure,Technical,LinkedIn,CTR-NVT-00166,Permanent,78.97
1166,2015-05-18,2,Promotion,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,CONF-DEVOPS-ENG,Infrastructure,Technical,Other,,Permanent,94.83
1167,2018-10-11,1,Hiring,HR,Novaryn Tech,Novaryn Tech - Paris,People & Culture,CONF-PAYROLL-OP,Payroll,Operations,Referral,CTR-NVT-00167,Permanent,85.33
1167,2021-10-25,2,Promotion,HR,Novaryn Tech,Novaryn Tech - Paris,People & Culture,SR-PAYROLL-OP,Payroll,Operations,Other,,Permanent,85.74
1167,2024-10-11,3,Promotion,HR,Novaryn Tech,Novaryn Tech - Paris,People & Culture,LEAD-PAYROLL-OP,Payroll,Operations,Other,,Permanent,94.94
1168,2013-03-07,1,Hiring,Sales,Novaryn Tech,Novaryn Tech - Bordeaux,Commercial,CSM-SALES,Customer Success,Operations,Indeed,CTR-NVT-00168,Permanent,89.03
1168,2016-03-06,2,Promotion,Sales,Novaryn Tech,Novaryn Tech - Bordeaux,Commercial,CONF-CSM-SALES,Customer Success,Operations,Other,,Permanent,93.72
1168,2022-02-21,3,Promotion,Sales,Novaryn Tech,Novaryn Tech - Bordeaux,Commercial,LEAD-CSM-SALES,Customer Success,Operations,Other,,Permanent,79.49
1169,2022-11-30,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,DATA-ENG,Data & Analytics,Technical,LinkedIn,CTR-NVT-00169,Permanent,89.85
1170,2023-07-24,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Marseille,Technology,CONF-SECU-ENG,Cybersecurity,Technical,LinkedIn,CTR-NVT-00170,Permanent,72.89
1171,2012-06-20,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,LEAD-BACK-ENG,Software Engineering,Technical,LinkedIn,CTR-NVT-00171,Permanent,77.91
1171,2013-10-02,2,Transfer,Engineering,Novaryn Tech,Novaryn Tech - Bordeaux,Technology,LEAD-BACK-ENG,Software Engineering,Technical,Other,,Permanent,74.33
1172,2015-01-14,1,Hiring,HR,Novaryn Tech,Novaryn Tech - Paris,People & Culture,LEAD-HRBP-HR,Human Resources,Support,Referral,CTR-NVT-00172,Permanent,81.84
1173,2012-08-25,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Marseille,Technology,SR-BACK-ENG,Software Engineering,Technical,Company Website,CTR-NVT-00173,Fixed-term,66.9
1174,2019-05-24,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Lyon,Technology,CONF-SECU-ENG,Cybersecurity,Technical,Headhunter,CTR-NVT-00174,Permanent,73.84
1174,2025-06-23,2,Promotion,Engineering,Novaryn Tech,Novaryn Tech - Lyon,Technology,LEAD-SECU-ENG,Cybersecurity,Technical,Other,,Permanent,94.42
1175,2025-05-18,1,Hiring,HR,Novaryn Tech,Novaryn Tech - Lyon,People & Culture,CONF-HRBP-HR,Human Resources,Support,Company Website,CTR-NVT-00175,Permanent,69.75
1176,2022-04-24,1,Hiring,Product,Novaryn Tech,Novaryn Tech - Bordeaux,Technology,SR-PO-PROD,Product Management,Technical,Company Website,CTR-NVT-00176,Permanent,70.87
1176,2025-04-10,2,Promotion,Product,Novaryn Tech,Novaryn Tech - Bordeaux,Technology,LEAD-PO-PROD,Product Management,Technical,Other,,Permanent,82.55
1177,2018-07-21,1,Hiring,Sales,Novaryn Tech,Novaryn Tech - Toulouse,Commercial,BD-SALES,Sales Development,Operations,Headhunter,CTR-NVT-00177,Permanent,71.24
1177,2021-06-30,2,Promotion,Sales,Novaryn Tech,Novaryn Tech - Toulouse,Commercial,CONF-BD-SALES,Sales Development,Operations,Other,,Permanent,91.14
1177,2024-06-26,3,Promotion,Sales,Novaryn Tech,Novaryn Tech - Toulouse,Commercial,SR-BD-SALES,Sales Development,Operations,Other,,Permanent,90.87
1178,2016-05-01,1,Hiring,Sales,Novaryn Tech,Novaryn Tech - Paris,Commercial,AM-SALES,Enterprise Sales,Operations,Welcome to the Jungle,CTR-NVT-00178,Internship,80.35
1178,2022-04-03,2,Promotion,Sales,Novaryn Tech,Novaryn Tech - Paris,Commercial,SR-AM-SALES,Enterprise Sales,Operations,Other,,Internship,94.66
1178,2025-04-21,3,Promotion,Sales,Novaryn Tech,Novaryn Tech - Paris,Commercial,LEAD-AM-SALES,Enterprise Sales,Operations,Other,,Internship,88.83
1179,2019-06-02,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Marseille,Technology,INFRA-ENG,Infrastructure,Technical,LinkedIn,CTR-NVT-00179,Permanent,87.42
1179,2025-06-20,2,Promotion,Engineering,Novaryn Tech,Novaryn Tech - Marseille,Technology,SR-INFRA-ENG,Infrastructure,Technical,Other,,Permanent,96.15
1180,2025-09-20,1,Hiring,Sales,Novaryn Tech,Novaryn Tech - Toulouse,Commercial,SMGR-SALES,Sales Management,Operations,LinkedIn,CTR-NVT-00180,Permanent,70.55
1181,2019-05-03,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,DATA-SCI,AI & Machine Learning,Technical,LinkedIn,CTR-NVT-00181,Permanent,66.35
1181,2025-05-07,2,Promotion,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,SR-DATA-SCI,AI & Machine Learning,Technical,Other,,Permanent,76.72
1182,2017-08-13,1,Hiring,Sales,Novaryn Tech,Novaryn Tech - Marseille,Commercial,SR-PRE-SALES,Sales Engineering,Technical,Referral,CTR-NVT-00182,Permanent,86.51
1183,2023-04-15,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Marseille,Technology,CONF-INFRA-ENG,Infrastructure,Technical,Company Website,CTR-NVT-00183,Permanent,68.01
1184,2017-02-09,1,Hiring,Product,Novaryn Tech,Novaryn Tech - Paris,Technology,PO-PROD,Product Management,Technical,Welcome to the Jungle,CTR-NVT-00184,Permanent,72.89
1184,2020-02-22,2,Promotion,Product,Novaryn Tech,Novaryn Tech - Paris,Technology,CONF-PO-PROD,Product Management,Technical,Other,,Permanent,78.64
1184,2023-01-30,3,Promotion,Product,Novaryn Tech,Novaryn Tech - Paris,Technology,SR-PO-PROD,Product Management,Technical,Other,,Permanent,83.96
1185,2023-05-06,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Lyon,Technology,SR-FULL-ENG,Software Engineering,Technical,Referral,CTR-NVT-00185,Permanent,71.57
1186,2018-11-05,1,Hiring,Sales,Novaryn Tech,Novaryn Tech - Paris,Commercial,SR-PRE-SALES,Sales Engineering,Technical,Headhunter,CTR-NVT-00186,Permanent,88.96
1186,2021-10-17,2,Promotion,Sales,Novaryn Tech,Novaryn Tech - Paris,Commercial,LEAD-PRE-SALES,Sales Engineering,Technical,Other,,Permanent,88.97
1187,2014-03-01,1,Hiring,Product,Novaryn Tech,Novaryn Tech - Paris,Technology,SCRM-PROD,Agile Methodology,Operations,Indeed,CTR-NVT-00187,Apprenticeship,82.52
1187,2017-03-25,2,Promotion,Product,Novaryn Tech,Novaryn Tech - Paris,Technology,CONF-SCRM-PROD,Agile Methodology,Operations,Other,,Apprenticeship,82.81
1187,2020-03-07,3,Promotion,Product,Novaryn Tech,Novaryn Tech - Paris,Technology,SR-SCRM-PROD,Agile Methodology,Operations,Other,,Apprenticeship,78.89
1187,2023-02-13,4,Promotion,Product,Novaryn Tech,Novaryn Tech - Paris,Technology,LEAD-SCRM-PROD,Agile Methodology,Operations,Other,,Apprenticeship,95.91
1188,2023-04-24,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Lille,Technology,CONF-BACK-ENG,Software Engineering,Technical,Indeed,CTR-NVT-00188,Permanent,85.1
1189,2024-09-22,1,Hiring,Sales,Novaryn Tech,Novaryn Tech - Toulouse,Commercial,SR-AM-SALES,Enterprise Sales,Operations,Headhunter,CTR-NVT-00189,Permanent,86.41
1190,2021-09-06,1,Hiring,Sales,Novaryn Tech,Novaryn Tech - Marseille,Commercial,BD-SALES,Sales Development,Operations,Company Website,CTR-NVT-00190,Permanent,85.0
1191,2021-04-27,1,Hiring,Sales,Novaryn Tech,Novaryn Tech - Lyon,Commercial,BD-SALES,Sales Development,Operations,LinkedIn,CTR-NVT-00191,Permanent,65.24
1191,2024-04-05,2,Promotion,Sales,Novaryn Tech,Novaryn Tech - Lyon,Commercial,CONF-BD-SALES,Sales Development,Operations,Other,,Permanent,95.9
1192,2016-11-17,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,SR-INFRA-ENG,Infrastructure,Technical,Headhunter,CTR-NVT-00192,Permanent,77.93
1193,2025-05-14,1,Hiring,Sales,Novaryn Tech,Novaryn Tech - Paris,Commercial,AM-SALES,Enterprise Sales,Operations,Company Website,CTR-NVT-00193,Permanent,72.5
1194,2023-02-20,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,SR-DEVOPS-ENG,Infrastructure,Technical,Headhunter,CTR-NVT-00194,Permanent,79.2
1194,2026-03-06,2,Promotion,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,LEAD-DEVOPS-ENG,Infrastructure,Technical,Other,,Permanent,81.59
1195,2019-07-08,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Lyon,Technology,LEAD-ML-ENG,AI & Machine Learning,Technical,Referral,CTR-NVT-00195,Permanent,71.36
1196,2015-08-20,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Marseille,Technology,SR-ML-ENG,AI & Machine Learning,Technical,Indeed,CTR-NVT-00196,Permanent,67.41
1197,2025-07-03,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,SR-FULL-ENG,Software Engineering,Technical,LinkedIn,CTR-NVT-00197,Permanent,74.01
1198,2013-06-10,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Lyon,Technology,ML-ENG,AI & Machine Learning,Technical,Headhunter,CTR-NVT-00198,Permanent,85.25
1198,2016-06-06,2,Promotion,Engineering,Novaryn Tech,Novaryn Tech - Lyon,Technology,CONF-ML-ENG,AI & Machine Learning,Technical,Other,,Permanent,76.67
1199,2023-04-18,1,Hiring,Sales,Novaryn Tech,Novaryn Tech - Lyon,Commercial,CONF-AM-SALES,Enterprise Sales,Operations,LinkedIn,CTR-NVT-00199,Permanent,79.4
1200,2025-12-03,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Lyon,Technology,SR-DATA-SCI,AI & Machine Learning,Technical,Referral,CTR-NVT-00200,Permanent,69.36
1201,2017-04-12,1,Hiring,Finance,Novaryn Tech,Novaryn Tech - Lyon,Finance & Administration,CONF-CTRL-FIN,Finance,Operations,Headhunter,CTR-NVT-00201,Permanent,73.88
1201,2023-04-29,2,Promotion,Finance,Novaryn Tech,Novaryn Tech - Lyon,Finance & Administration,LEAD-CTRL-FIN,Finance,Operations,Other,,Permanent,87.83
1201,2025-08-04,3,Data Change,Finance,Novaryn Tech,Novaryn Tech - Lyon,Finance & Administration,LEAD-CTRL-FIN,Finance,Operations,Other,,Permanent,83.59
1202,2014-07-04,1,Hiring,Finance,Novaryn Tech,Novaryn Tech - Lille,Finance & Administration,SR-FA-FIN,Finance,Operations,LinkedIn,CTR-NVT-00202,Permanent,88.91
1203,2016-03-01,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Marseille,Technology,CONF-FRONT-ENG,Software Engineering,Technical,Referral,CTR-NVT-00203,Permanent,88.21
1203,2019-03-10,2,Promotion,Engineering,Novaryn Tech,Novaryn Tech - Marseille,Technology,SR-FRONT-ENG,Software Engineering,Technical,Other,,Permanent,88.58
1203,2020-03-09,3,Data Change,Engineering,Novaryn Tech,Novaryn Tech - Marseille,Technology,SR-FRONT-ENG,Software Engineering,Technical,Other,,Permanent,77.71
1204,2025-01-27,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,DEVOPS-ENG,Infrastructure,Technical,Indeed,CTR-NVT-00204,Fixed-term,72.92
1205,2019-01-19,1,Hiring,Marketing,Novaryn Tech,Novaryn Tech - Marseille,Commercial,CONF-BRAND-MKT,Brand Management,Marketing,LinkedIn,CTR-NVT-00205,Permanent,71.69
1205,2022-01-06,2,Promotion,Marketing,Novaryn Tech,Novaryn Tech - Marseille,Commercial,SR-BRAND-MKT,Brand Management,Marketing,Other,,Permanent,95.53
1206,2023-11-05,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Bordeaux,Technology,QA-ENG,Quality Assurance,Technical,Referral,CTR-NVT-00206,Permanent,83.7
1207,2018-10-19,1,Hiring,Sales,Novaryn Tech,Novaryn Tech - Lille,Commercial,PRE-SALES,Sales Engineering,Technical,Indeed,CTR-NVT-00207,Permanent,76.26
1207,2021-11-12,2,Promotion,Sales,Novaryn Tech,Novaryn Tech - Lille,Commercial,CONF-PRE-SALES,Sales Engineering,Technical,Other,,Permanent,74.51
1208,2023-02-28,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Toulouse,Technology,DEVOPS-ENG,Infrastructure,Technical,Company Website,CTR-NVT-00208,Fixed-term,88.51
1208,2024-03-04,2,Data Change,Engineering,Novaryn Tech,Novaryn Tech - Toulouse,Technology,DEVOPS-ENG,Infrastructure,Technical,Other,,Fixed-term,74.58
1209,2025-02-05,1,Hiring,Sales,Novaryn Tech,Novaryn Tech - Lyon,Commercial,SR-AM-SALES,Enterprise Sales,Operations,Indeed,CTR-NVT-00209,Permanent,66.59
1210,2019-03-26,1,Hiring,Marketing,Novaryn Tech,Novaryn Tech - Paris,Commercial,PMM-MKT,Product Marketing,Marketing,Referral,CTR-NVT-00210,Fixed-term,78.71
1210,2022-03-21,2,Promotion,Marketing,Novaryn Tech,Novaryn Tech - Paris,Commercial,CONF-PMM-MKT,Product Marketing,Marketing,Other,,Fixed-term,85.53
1211,2025-09-05,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,BACK-ENG,Software Engineering,Technical,Headhunter,CTR-NVT-00211,Permanent,80.45
1212,2012-11-08,1,Hiring,Sales,Novaryn Tech,Novaryn Tech - Paris,Commercial,CONF-BD-SALES,Sales Development,Operations,Headhunter,CTR-NVT-00212,Permanent,88.29
1212,2015-10-23,2,Promotion,Sales,Novaryn Tech,Novaryn Tech - Paris,Commercial,SR-BD-SALES,Sales Development,Operations,Other,,Permanent,81.44
1212,2018-11-18,3,Promotion,Sales,Novaryn Tech,Novaryn Tech - Paris,Commercial,LEAD-BD-SALES,Sales Development,Operations,Other,,Permanent,80.78
1213,2019-10-07,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,CONF-FULL-ENG,Software Engineering,Technical,Welcome to the Jungle,CTR-NVT-00213,Permanent,69.27
1213,2022-09-29,2,Promotion,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,SR-FULL-ENG,Software Engineering,Technical,Other,,Permanent,94.93
1213,2025-10-07,3,Promotion,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,LEAD-FULL-ENG,Software Engineering,Technical,Other,,Permanent,88.28
1214,2023-05-11,1,Hiring,Product,Novaryn Tech,Novaryn Tech - Paris,Technology,UX-PROD,Design,Technical,Welcome to the Jungle,CTR-NVT-00214,Permanent,88.37
1215,2019-07-13,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Lille,Technology,SR-ML-ENG,AI & Machine Learning,Technical,LinkedIn,CTR-NVT-00215,Permanent,68.38
1216,2021-04-27,1,Hiring,Product,Novaryn Tech,Novaryn Tech - Toulouse,Technology,SCRM-PROD,Agile Methodology,Operations,Indeed,CTR-NVT-00216,Permanent,79.77
1216,2024-05-14,2,Promotion,Product,Novaryn Tech,Novaryn Tech - Toulouse,Technology,CONF-SCRM-PROD,Agile Methodology,Operations,Other,,Permanent,87.99
1217,2024-08-25,1,Hiring,Sales,Novaryn Tech,Novaryn Tech - Toulouse,Commercial,CONF-AM-SALES,Enterprise Sales,Operations,Headhunter,CTR-NVT-00217,Permanent,78.09
1218,2016-05-29,1,Hiring,Marketing,Novaryn Tech,Novaryn Tech - Lyon,Commercial,CONF-GROWTH-MKT,Growth Marketing,Marketing,LinkedIn,CTR-NVT-00218,Permanent,72.74
1218,2019-06-02,2,Promotion,Marketing,Novaryn Tech,Novaryn Tech - Lyon,Commercial,SR-GROWTH-MKT,Growth Marketing,Marketing,Other,,Permanent,81.0
1218,2022-05-18,3,Promotion,Marketing,Novaryn Tech,Novaryn Tech - Lyon,Commercial,LEAD-GROWTH-MKT,Growth Marketing,Marketing,Other,,Permanent,86.05
1219,2016-09-19,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Bordeaux,Technology,CONF-QA-ENG,Quality Assurance,Technical,LinkedIn,CTR-NVT-00219,Permanent,72.59
1219,2019-10-11,2,Promotion,Engineering,Novaryn Tech,Novaryn Tech - Bordeaux,Technology,SR-QA-ENG,Quality Assurance,Technical,Other,,Permanent,92.68
1219,2022-09-07,3,Promotion,Engineering,Novaryn Tech,Novaryn Tech - Bordeaux,Technology,LEAD-QA-ENG,Quality Assurance,Technical,Other,,Permanent,88.32
1219,2024-08-10,4,Data Change,Engineering,Novaryn Tech,Novaryn Tech - Bordeaux,Technology,LEAD-QA-ENG,Quality Assurance,Technical,Other,,Permanent,79.49
1220,2016-01-26,1,Hiring,Product,Novaryn Tech,Novaryn Tech - Toulouse,Technology,SR-PO-PROD,Product Management,Technical,LinkedIn,CTR-NVT-00220,Permanent,84.15
1221,2013-04-26,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Toulouse,Technology,FRONT-ENG,Software Engineering,Technical,Headhunter,CTR-NVT-00221,Permanent,84.92
1221,2016-04-08,2,Promotion,Engineering,Novaryn Tech,Novaryn Tech - Toulouse,Technology,CONF-FRONT-ENG,Software Engineering,Technical,Other,,Permanent,83.06
1221,2019-04-21,3,Promotion,Engineering,Novaryn Tech,Novaryn Tech - Toulouse,Technology,SR-FRONT-ENG,Software Engineering,Technical,Other,,Permanent,81.5
1222,2016-08-15,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,LEAD-ML-ENG,AI & Machine Learning,Technical,Indeed,CTR-NVT-00222,Permanent,85.71
1223,2021-03-10,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,FRONT-ENG,Software Engineering,Technical,Company Website,CTR-NVT-00223,Permanent,66.98
1223,2024-03-13,2,Promotion,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,CONF-FRONT-ENG,Software Engineering,Technical,Other,,Permanent,90.82
1224,2014-07-26,1,Hiring,Product,Novaryn Tech,Novaryn Tech - Lyon,Technology,PO-PROD,Product Management,Technical,Welcome to the Jungle,CTR-NVT-00224,Permanent,85.19
1224,2020-08-12,2,Promotion,Product,Novaryn Tech,Novaryn Tech - Lyon,Technology,SR-PO-PROD,Product Management,Technical,Other,,Permanent,87.7
1224,2023-07-08,3,Promotion,Product,Novaryn Tech,Novaryn Tech - Lyon,Technology,LEAD-PO-PROD,Product Management,Technical,Other,,Permanent,96.78
1225,2023-10-22,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Bordeaux,Technology,SR-DATA-SCI,AI & Machine Learning,Technical,LinkedIn,CTR-NVT-00225,Permanent,72.24
1226,2015-08-22,1,Hiring,Sales,Novaryn Tech,Novaryn Tech - Marseille,Commercial,SR-CSM-SALES,Customer Success,Operations,LinkedIn,CTR-NVT-00226,Permanent,80.44
1226,2018-08-31,2,Promotion,Sales,Novaryn Tech,Novaryn Tech - Marseille,Commercial,LEAD-CSM-SALES,Customer Success,Operations,Other,,Permanent,88.82
1227,2018-12-07,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,CONF-BACK-ENG,Software Engineering,Technical,Headhunter,CTR-NVT-00227,Permanent,68.8
1227,2024-11-13,2,Promotion,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,LEAD-BACK-ENG,Software Engineering,Technical,Other,,Permanent,84.21
1228,2019-12-05,1,Hiring,Finance,Novaryn Tech,Novaryn Tech - Paris,Finance & Administration,ADMIN-OP,Operations,Operations,Company Website,CTR-NVT-00228,Permanent,75.96
1228,2022-11-10,2,Promotion,Finance,Novaryn Tech,Novaryn Tech - Paris,Finance & Administration,CONF-ADMIN-OP,Operations,Operations,Other,,Permanent,77.32
1228,2025-11-26,3,Promotion,Finance,Novaryn Tech,Novaryn Tech - Paris,Finance & Administration,SR-ADMIN-OP,Operations,Operations,Other,,Permanent,85.25
1229,2015-07-09,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,INFRA-ENG,Infrastructure,Technical,LinkedIn,CTR-NVT-00229,Apprenticeship,77.46
1229,2018-07-23,2,Promotion,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,CONF-INFRA-ENG,Infrastructure,Technical,Other,,Apprenticeship,91.41
1229,2021-08-01,3,Promotion,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,SR-INFRA-ENG,Infrastructure,Technical,Other,,Apprenticeship,92.51
1229,2024-06-26,4,Promotion,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,LEAD-INFRA-ENG,Infrastructure,Technical,Other,,Apprenticeship,95.06
1230,2025-02-04,1,Hiring,Product,Novaryn Tech,Novaryn Tech - Paris,Technology,SR-SCRM-PROD,Agile Methodology,Operations,Referral,CTR-NVT-00230,Permanent,69.54
1231,2012-05-01,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Lille,Technology,LEAD-ML-ENG,AI & Machine Learning,Technical,Company Website,CTR-NVT-00231,Permanent,71.25
1232,2012-02-06,1,Hiring,HR,Novaryn Tech,Novaryn Tech - Paris,People & Culture,CONF-PAYROLL-OP,Payroll,Operations,Referral,CTR-NVT-00232,Permanent,65.32
1233,2024-10-25,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Bordeaux,Technology,ML-ENG,AI & Machine Learning,Technical,Headhunter,CTR-NVT-00233,Permanent,89.37
1234,2021-02-26,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,FRONT-ENG,Software Engineering,Technical,Referral,CTR-NVT-00234,Permanent,89.86
1234,2024-03-14,2,Promotion,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,CONF-FRONT-ENG,Software Engineering,Technical,Other,,Permanent,90.96
1235,2015-09-25,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Bordeaux,Technology,SR-ML-ENG,AI & Machine Learning,Technical,Referral,CTR-NVT-00235,Permanent,89.55
1235,2018-10-08,2,Promotion,Engineering,Novaryn Tech,Novaryn Tech - Bordeaux,Technology,LEAD-ML-ENG,AI & Machine Learning,Technical,Other,,Permanent,99.15
1236,2020-04-05,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,CONF-FRONT-ENG,Software Engineering,Technical,Headhunter,CTR-NVT-00236,Permanent,68.97
1237,2017-09-19,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Lyon,Technology,FRONT-ENG,Software Engineering,Technical,Other,CTR-NVT-00237,Fixed-term,78.74
1237,2020-09-19,2,Promotion,Engineering,Novaryn Tech,Novaryn Tech - Lyon,Technology,CONF-FRONT-ENG,Software Engineering,Technical,Other,,Fixed-term,88.05
1237,2023-10-15,3,Promotion,Engineering,Novaryn Tech,Novaryn Tech - Lyon,Technology,SR-FRONT-ENG,Software Engineering,Technical,Other,,Fixed-term,77.15
1238,2014-10-22,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Lyon,Technology,SECU-ENG,Cybersecurity,Technical,LinkedIn,CTR-NVT-00238,Fixed-term,89.33
1238,2017-10-19,2,Promotion,Engineering,Novaryn Tech,Novaryn Tech - Lyon,Technology,CONF-SECU-ENG,Cybersecurity,Technical,Other,,Fixed-term,81.14
1238,2020-10-09,3,Promotion,Engineering,Novaryn Tech,Novaryn Tech - Lyon,Technology,SR-SECU-ENG,Cybersecurity,Technical,Other,,Fixed-term,88.86
1238,2023-10-07,4,Promotion,Engineering,Novaryn Tech,Novaryn Tech - Lyon,Technology,LEAD-SECU-ENG,Cybersecurity,Technical,Other,,Fixed-term,78.2
1238,2025-08-23,5,Transfer,Engineering,Novaryn Tech,Novaryn Tech - Marseille,Technology,LEAD-SECU-ENG,Cybersecurity,Technical,Other,,Fixed-term,91.27
1239,2022-08-02,1,Hiring,Sales,Novaryn Tech,Novaryn Tech - Paris,Commercial,PRE-SALES,Sales Engineering,Technical,Company Website,CTR-NVT-00239,Permanent,71.22
1239,2025-08-15,2,Promotion,Sales,Novaryn Tech,Novaryn Tech - Paris,Commercial,CONF-PRE-SALES,Sales Engineering,Technical,Other,,Permanent,87.61
1240,2022-01-25,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,CONF-DEVOPS-ENG,Infrastructure,Technical,LinkedIn,CTR-NVT-00240,Permanent,89.92
1240,2024-12-29,2,Promotion,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,SR-DEVOPS-ENG,Infrastructure,Technical,Other,,Permanent,83.82
1241,2012-06-17,1,Hiring,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,FULL-ENG,Software Engineering,Technical,Indeed,CTR-NVT-00241,Permanent,78.41
1241,2015-06-18,2,Promotion,Engineering,Novaryn Tech,Novaryn Tech - Paris,Technology,CONF-FULL-ENG,Software Engineering,Technical,Other,,Permanent,79.12
1242,2019-04-17,1,Hiring,HR,Novaryn Tech,Novaryn Tech - Marseille,People & Culture,CONF-HRBP-HR,Human Resources,Support,Referral,CTR-NVT-00242,Permanent,85.14
1242,2022-03-30,2,Promotion,HR,Novaryn Tech,Novaryn Tech - Marseille,People & Culture,SR-HRBP-HR,Human Resources,Support,Other,,Permanent,76.47
1242,2025-05-03,3,Promotion,HR,Novaryn Tech,Novaryn Tech - Marseille,People & Culture,LEAD-HRBP-HR,Human Resources,Support,Other,,Permanent,80.96
