user_id,pay_date,pay_component,value,currency_code,notes,operation
1210,2024-03-15,PERFAWARD,11988.86,EUR,Prime de performance annuelle 2024,ADD
1210,2024-07-28,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1211,2022-03-15,PERFAWARD,12746.64,EUR,Prime de performance annuelle 2022,ADD
1211,2023-03-15,PERFAWARD,12226.51,EUR,Prime de performance annuelle 2023,ADD
1211,2024-03-15,PERFAWARD,12418.95,EUR,Prime de performance annuelle 2024,ADD
1211,2021-01-11,RELOCATION,5588.13,EUR,Aide à la mobilité géographique,ADD
1212,2022-03-15,PERFAWARD,9121.76,EUR,Prime de performance annuelle 2022,ADD
1212,2024-03-15,PERFAWARD,9883.36,EUR,Prime de performance annuelle 2024,ADD
1212,2024-08-17,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1213,2022-03-15,PERFAWARD,3598.05,EUR,Prime de performance annuelle 2022,ADD
1213,2023-03-15,PERFAWARD,3810.64,EUR,Prime de performance annuelle 2023,ADD
1213,2024-03-15,PERFAWARD,3521.56,EUR,Prime de performance annuelle 2024,ADD
1213,2024-05-29,REFERRAL,2500.0,EUR,Prime de cooptation,ADD
1213,2025-02-12,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1214,2024-11-29,SIGNON,4151.52,EUR,Bonus de signature de contrat,ADD
1215,2023-03-15,PERFAWARD,13788.18,EUR,Prime de performance annuelle 2023,ADD
1215,2024-03-15,PERFAWARD,16603.81,EUR,Prime de performance annuelle 2024,ADD
1215,2021-10-04,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1216,2023-03-15,PERFAWARD,11500.84,EUR,Prime de performance annuelle 2023,ADD
1216,2024-03-15,PERFAWARD,10741.2,EUR,Prime de performance annuelle 2024,ADD
1217,2022-03-15,PERFAWARD,4155.53,EUR,Prime de performance annuelle 2022,ADD
1217,2023-03-15,PERFAWARD,4262.19,EUR,Prime de performance annuelle 2023,ADD
1217,2024-03-15,PERFAWARD,3665.08,EUR,Prime de performance annuelle 2024,ADD
1217,2022-03-05,REFERRAL,2500.0,EUR,Prime de cooptation,ADD
1217,2024-07-11,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1218,2022-03-15,PERFAWARD,9391.11,EUR,Prime de performance annuelle 2022,ADD
1218,2023-03-15,PERFAWARD,9912.43,EUR,Prime de performance annuelle 2023,ADD
1218,2021-11-25,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1218,2023-06-24,SPOTBONUS,2254.27,EUR,Prime d'excellence,ADD
1219,2022-03-15,PERFAWARD,9419.97,EUR,Prime de performance annuelle 2022,ADD
1219,2022-10-02,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1220,2022-03-15,PERFAWARD,9576.32,EUR,Prime de performance annuelle 2022,ADD
1220,2024-03-15,PERFAWARD,9740.92,EUR,Prime de performance annuelle 2024,ADD
1220,2024-04-07,REFERRAL,2500.0,EUR,Prime de cooptation,ADD
1220,2018-05-30,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1220,2023-05-30,MILESTONE,10000,EUR,Prime d'ancienneté 10 ans,ADD
1221,2023-03-15,PERFAWARD,14407.61,EUR,Prime de performance annuelle 2023,ADD
1221,2020-12-23,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1222,2023-03-15,PERFAWARD,17371.49,EUR,Prime de performance annuelle 2023,ADD
1222,2024-03-15,PERFAWARD,18588.17,EUR,Prime de performance annuelle 2024,ADD
1222,2019-08-22,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1222,2024-08-22,MILESTONE,10000,EUR,Prime d'ancienneté 10 ans,ADD
1223,2022-03-15,PERFAWARD,15057.03,EUR,Prime de performance annuelle 2022,ADD
1223,2023-03-15,PERFAWARD,13911.57,EUR,Prime de performance annuelle 2023,ADD
1223,2024-02-05,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1224,2022-03-15,PERFAWARD,7130.98,EUR,Prime de performance annuelle 2022,ADD
1224,2024-03-15,PERFAWARD,7240.07,EUR,Prime de performance annuelle 2024,ADD
1225,2024-03-15,PERFAWARD,20557.3,EUR,Prime de performance annuelle 2024,ADD
1225,2018-02-05,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1225,2023-02-05,MILESTONE,10000,EUR,Prime d'ancienneté 10 ans,ADD
1225,2023-10-28,SPOTBONUS,2441.91,EUR,Prime d'excellence,ADD
1226,2022-03-15,PERFAWARD,16091.22,EUR,Prime de performance annuelle 2022,ADD
1226,2023-03-15,PERFAWARD,16526.36,EUR,Prime de performance annuelle 2023,ADD
1226,2024-03-15,PERFAWARD,15860.59,EUR,Prime de performance annuelle 2024,ADD
1226,2023-09-01,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1227,2022-03-15,PERFAWARD,11648.55,EUR,Prime de performance annuelle 2022,ADD
1227,2023-03-15,PERFAWARD,11199.32,EUR,Prime de performance annuelle 2023,ADD
1227,2024-03-15,PERFAWARD,11367.37,EUR,Prime de performance annuelle 2024,ADD
1228,2022-03-15,PERFAWARD,11048.85,EUR,Prime de performance annuelle 2022,ADD
1228,2023-03-15,PERFAWARD,8475.33,EUR,Prime de performance annuelle 2023,ADD
1228,2017-02-21,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1228,2022-02-21,MILESTONE,10000,EUR,Prime d'ancienneté 10 ans,ADD
1229,2024-12-09,SIGNON,7537.4,EUR,Bonus de signature de contrat,ADD
1230,2022-03-15,PERFAWARD,4953.0,EUR,Prime de performance annuelle 2022,ADD
1230,2023-03-15,PERFAWARD,5656.52,EUR,Prime de performance annuelle 2023,ADD
1231,2023-03-15,PERFAWARD,16533.85,EUR,Prime de performance annuelle 2023,ADD
1231,2020-10-17,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1232,2022-03-15,PERFAWARD,6945.64,EUR,Prime de performance annuelle 2022,ADD
1232,2023-03-15,PERFAWARD,7952.14,EUR,Prime de performance annuelle 2023,ADD
1232,2024-03-15,PERFAWARD,7166.76,EUR,Prime de performance annuelle 2024,ADD
1232,2024-10-24,REFERRAL,2500.0,EUR,Prime de cooptation,ADD
1232,2021-09-06,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1232,2023-07-30,SPOTBONUS,1872.79,EUR,Prime d'excellence,ADD
1233,2022-03-15,PERFAWARD,16114.07,EUR,Prime de performance annuelle 2022,ADD
1233,2023-03-15,PERFAWARD,18785.1,EUR,Prime de performance annuelle 2023,ADD
1233,2024-03-15,PERFAWARD,15821.79,EUR,Prime de performance annuelle 2024,ADD
1233,2017-07-14,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1233,2022-07-14,MILESTONE,10000,EUR,Prime d'ancienneté 10 ans,ADD
1235,2024-06-10,SIGNON,6271.64,EUR,Bonus de signature de contrat,ADD
1236,2022-03-15,PERFAWARD,14667.04,EUR,Prime de performance annuelle 2022,ADD
1236,2023-03-15,PERFAWARD,14470.96,EUR,Prime de performance annuelle 2023,ADD
1236,2019-03-19,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1236,2024-03-19,MILESTONE,10000,EUR,Prime d'ancienneté 10 ans,ADD
1237,2023-03-15,PERFAWARD,8765.22,EUR,Prime de performance annuelle 2023,ADD
1238,2024-03-15,PERFAWARD,17122.37,EUR,Prime de performance annuelle 2024,ADD
1238,2017-07-02,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1238,2022-07-02,MILESTONE,10000,EUR,Prime d'ancienneté 10 ans,ADD
1239,2022-03-15,PERFAWARD,13818.88,EUR,Prime de performance annuelle 2022,ADD
1239,2023-03-15,PERFAWARD,12645.12,EUR,Prime de performance annuelle 2023,ADD
1239,2024-03-15,PERFAWARD,12094.34,EUR,Prime de performance annuelle 2024,ADD
1239,2022-04-18,REFERRAL,2500.0,EUR,Prime de cooptation,ADD
1239,2024-05-02,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1240,2022-03-15,PERFAWARD,11633.33,EUR,Prime de performance annuelle 2022,ADD
1240,2023-03-15,PERFAWARD,12292.98,EUR,Prime de performance annuelle 2023,ADD
1240,2024-03-15,PERFAWARD,11486.03,EUR,Prime de performance annuelle 2024,ADD
1240,2024-02-25,REFERRAL,2500.0,EUR,Prime de cooptation,ADD
1240,2020-02-18,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1240,2025-02-18,MILESTONE,10000,EUR,Prime d'ancienneté 10 ans,ADD
1241,2023-03-15,PERFAWARD,16473.05,EUR,Prime de performance annuelle 2023,ADD
1241,2024-03-15,PERFAWARD,15640.44,EUR,Prime de performance annuelle 2024,ADD
1241,2023-06-28,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1243,2025-01-27,SIGNON,4056.32,EUR,Bonus de signature de contrat,ADD
1244,2024-11-30,SIGNON,4746.88,EUR,Bonus de signature de contrat,ADD
1244,2024-10-02,REFERRAL,2500.0,EUR,Prime de cooptation,ADD
1245,2022-03-15,PERFAWARD,9911.73,EUR,Prime de performance annuelle 2022,ADD
1245,2024-03-15,PERFAWARD,10102.98,EUR,Prime de performance annuelle 2024,ADD
1245,2018-06-07,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1245,2023-06-07,MILESTONE,10000,EUR,Prime d'ancienneté 10 ans,ADD
1245,2023-06-15,SPOTBONUS,983.11,EUR,Prime d'excellence,ADD
1246,2024-11-12,SIGNON,6311.63,EUR,Bonus de signature de contrat,ADD
1247,2022-03-15,PERFAWARD,11392.76,EUR,Prime de performance annuelle 2022,ADD
1247,2023-03-15,PERFAWARD,9347.4,EUR,Prime de performance annuelle 2023,ADD
1247,2024-03-15,PERFAWARD,10105.71,EUR,Prime de performance annuelle 2024,ADD
1247,2020-11-09,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1249,2022-03-15,PERFAWARD,13260.15,EUR,Prime de performance annuelle 2022,ADD
1249,2023-03-15,PERFAWARD,11429.04,EUR,Prime de performance annuelle 2023,ADD
1249,2024-03-15,PERFAWARD,11609.9,EUR,Prime de performance annuelle 2024,ADD
1249,2017-07-26,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1249,2022-07-26,MILESTONE,10000,EUR,Prime d'ancienneté 10 ans,ADD
1250,2023-03-15,PERFAWARD,10593.24,EUR,Prime de performance annuelle 2023,ADD
1250,2024-03-15,PERFAWARD,10355.12,EUR,Prime de performance annuelle 2024,ADD
1250,2017-05-21,MILESTONE,5000,EUR,Prime d'ancienneté 5 ans,ADD
1250,2022-05-21,MILESTONE,10000,EUR,Prime d'ancienneté 10 ans,ADD
